Company,Year,URL,screenshot,email_text
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_102.png,"Dear Jordan Russo,

A payment was processed via Bankamerica at [random location]. Log in to check your account activity.

Best regards,
Bankamerica Security Team"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_103.png,"Dear Customer,

A new device has been added to your Bankamerica account. Review your preferences to ensure everything is set up properly.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_104.png,"Dear Danielle Stephens,

Thank you for your purchase! Access your Bankamerica account to view your receipt.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_105.png,"Dear Customer,

Your account balance update: Review your latest transactions to stay informed.

Best regards,
Bankamerica Security Team"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_106.png,"Dear Heather Johnson,

Someone attempted to sign into your Bankamerica account. If you recognize this, you can ignore this message. Otherwise, secure your account immediately.

Sincerely,
Bankamerica Support

Help & Contact: support@Bankamerica.com
Security Apps: Download our latest app
Hash: 338748"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_107.png,"Dear Shane Jones,

We suspect unauthorized access to your Bankamerica account. Take steps now to secure it.

Sincerely,
Bankamerica Support"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_108.png,"Dear Timothy Moore,

Your Bankamerica transaction at [random location] was successful. Review your recent transactions.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_11.png,"Dear Customer,

A password reset for your Bankamerica account was initiated but not finished. If this wasn’t you, contact support.

Sincerely,
Bankamerica Support"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_12.png,"Dear Customer,

Your Bankamerica account was accessed from an unknown location. Please confirm your identity to continue.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_13.png,"Dear Customer,

We received a request to reset your password. Click the link below if this was you.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_14.png,"Dear Customer,

We’ve noticed a large withdrawal from your account. Contact us immediately if this wasn’t you.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_15.png,"Dear Daniel Gilmore,

Multiple failed login attempts have locked your account. Sign in to confirm your identity.

Best regards,
Bankamerica Security Team"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_16.png,"Dear Customer,

Your invoice for this month is available in your Bankamerica account. Log in to review it.

Best regards,
Bankamerica Security Team"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_17.png,"Dear Lisa Perry,

There’s a query regarding your recent transaction. Contact our support team for clarification.

Sincerely,
Bankamerica Support"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_18.png,"Dear Kelly Cook,

Check your latest transactions to view your current Bankamerica account balance.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_19.png,"Dear Andrew Ryan,

Payment confirmation: Your recent transaction has been successfully processed. Check your account for details.

Sincerely,
Bankamerica Support"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_2.png,"Dear Robert Ellison,

A password reset was requested but not completed. Contact support if this was not you.

Best regards,
Bankamerica Security Team"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_20.png,"Dear Ronnie Smith,

We detected a new device login to your Bankamerica account. Confirm it was you by reviewing the activity log.

Best regards,
Bankamerica Security Team"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_21.png,"Dear Jose Stout,

Scheduled maintenance is planned for Bankamerica services. Ensure your account details are up to date.

Sincerely,
Bankamerica Support"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_22.png,"Dear Jordan Russo,

Your new Girocard has been issued and will arrive shortly. Please activate it upon receipt.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_23.png,"Dear Lisa Nelson,

An email update request was submitted for your Bankamerica account. Confirm if this was you.

Sincerely,
Bankamerica Support"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_24.png,"Dear Jessica Bolton,

Your Girocard is on its way. Activate it as soon as you receive it.

Best regards,
Bankamerica Security Team

Help & Contact: support@Bankamerica.com
Security Apps: Download our latest app
Hash: 355613"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_25.png,"Dear Customer,

A new device accessed your Bankamerica account. Verify if this activity was authorized.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_26.png,"Dear Customer,

We noticed a new sign-in to your Bankamerica account from a device we don't recognize. Confirm it was you.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_27.png,"Dear Miranda Collier,

We’ve processed your refund. View the details in your Bankamerica account.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_28.png,"Dear Thomas Willis,

Your monthly invoice from Bankamerica is ready. Review it in your account portal.

Sincerely,
Bankamerica Support"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_29.png,"Dear Veronica Miller,<br><br>We have a question regarding a recent transaction. Please contact our support team at your earliest convenience.<br><br>Best regards,<br>Bankamerica Security Team"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_3.png,"Dear Jessica King,

Unusual login attempt detected: Your account was accessed from a new location. Verify your identity to proceed.

Sincerely,
Bankamerica Support"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_30.png,"Dear Jose Stout,

Your account information needs to be updated. Click the link below to update your login credentials.

Sincerely,
Bankamerica Support"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_31.png,"Dear Customer,

Your refund has been processed. Check your account for the details.

Best regards,
Bankamerica Security Team"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_32.png,"Dear Ronald Rose,

We’re performing scheduled maintenance on Bankamerica services. Update your account details if necessary.

Sincerely,
Bankamerica Support"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_33.png,"Dear Laura Murphy,

A large withdrawal was made from your account. Contact us immediately if this was unauthorized.

Best regards,
Bankamerica Security Team"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_34.png,"Dear Kevin Hudson,

Your new device was registered successfully. Update your preferences or review your account for details.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_35.png,"Dear Eric Underwood Jr.,

We require you to update your login credentials. Use the link provided below to proceed.

Sincerely,
Bankamerica Support"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_36.png,"Dear Customer,

A sign-in attempt was made using your Bankamerica account. If this was you, no action is needed. Otherwise, secure your account.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_37.png,"Dear Rachel Williams,

Your recent purchase from Bankamerica has been processed. View your receipt in your account.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_38.png,"Dear Erica Shelton,

A request to update your email address was received for your Bankamerica account. Was this you?

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_39.png,"Dear Nicole Johnson,

Your account has been temporarily locked due to multiple failed login attempts. Please log in to verify your identity.

Best regards,
Bankamerica Security Team"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_4.png,"Dear Felicia Weber,

We noticed unusual activity on your Bankamerica account. Please log in to review your recent transactions.

Thank you,
Bankamerica Customer Service"
bankAmerica,,http://www.bankofamerica.com/,bankAmerica_40.png,"Dear Diamond Robertson,

A password reset request was made for your Bankamerica account. If this was you, click below to reset your password.

Sincerely,
Bankamerica Support"
cahoot,,https://ibank.cahoot.com/Aquarius/web/en/core_banking/log_in/frameset_top_log_in.html,cahoot_1.png,"Dear Customer,

An email update request was submitted for your Cahoot account. Confirm if this was you.

Thank you,
Cahoot Customer Service"
cahoot,,https://ibank.cahoot.com/Aquarius/web/en/core_banking/log_in/frameset_top_log_in.html,cahoot_10.png,"Dear Eric Garcia,

Your account information needs to be updated. Click the link below to update your login credentials.

Thank you,
Cahoot Customer Service"
cahoot,,https://securebank.cahoot.com/servlet/com.aquariussecurity.bks.security.authentication.servlet.LoginEntryServletBKS/,cahoot_12.png,"Dear Andrew Oconnor,

We noticed unusual activity on your Cahoot account. Please log in to review your recent transactions.

Thank you,
Cahoot Customer Service"
cahoot,,https://securebank.cahoot.com/servlet/com.aquariussecurity.bks.security.authentication.servlet.LoginEntryServletBKS,cahoot_3.png,"Dear James Pearson,

A new device logged into your Cahoot account. Check your activity log to confirm.

Best regards,
Cahoot Security Team"
chase,,https://www.chase.com/,chase_1.png,"Dear Carolyn Lawson,

Your account balance update: Review your latest transactions to stay informed.

Thank you,
Chase Customer Service"
chase,,https://www.chase.com/,chase_10.png,"Dear Carmen Thomas,

A new device accessed your Chase account. Verify if this activity was authorized.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_100.png,"Dear Michael Lewis,

Your refund has been processed. Check your account for the details.

Thank you,
Chase Customer Service"
chase,,https://www.chase.com/,chase_101.png,"Dear Joshua Reeves,

A password reset for your Chase account was initiated but not finished. If this wasn’t you, contact support.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_102.png,"Dear Customer,

We’re performing scheduled maintenance on Chase services. Update your account details if necessary.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_103.png,"Dear Scott Green,

Your recent purchase from Chase has been processed. View your receipt in your account.

Thank you,
Chase Customer Service"
chase,,https://www.chase.com/,chase_104.png,"Dear Kevin Hudson,

We have a question regarding a recent transaction. Please contact our support team at your earliest convenience.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_105.png,"Dear Customer,

We suspect unauthorized access to your Chase account. Take steps now to secure it.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_106.png,"Dear Customer,

There’s a query regarding your recent transaction. Contact our support team for clarification.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_107.png,"Dear Ashley Castro,

Your Girocard is on its way. Activate it as soon as you receive it.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_108.png,"Dear Daniel Lowe,

Your invoice for this month is available in your Chase account. Log in to review it.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_109.png,"Dear Sonia Day,

Your account has been temporarily locked due to multiple failed login attempts. Please log in to verify your identity.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_11.png,"Dear Valerie Powell,

Your transaction was processed successfully. Log in to your account for more information.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_110.png,"Dear Customer,

Check your latest transactions to view your current Chase account balance.

Thank you,
Chase Customer Service"
chase,,https://www.chase.com/,chase_111.png,"Dear Customer,

A payment was processed via Chase at [random location]. Log in to check your account activity.

Thank you,
Chase Customer Service"
chase,,https://www.chase.com/,chase_112.png,"Dear Customer,

Your new device was registered successfully. Update your preferences or review your account for details.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_113.png,"Dear Customer,

Unusual login attempt detected: Your account was accessed from a new location. Verify your identity to proceed.

Sincerely,
Chase Support

Help & Contact: support@Chase.com
Security Apps: Download our latest app
Hash: 897467"
chase,,https://www.chase.com/,chase_114.png,"Dear Customer,

An email update request was submitted for your Chase account. Confirm if this was you.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_115.png,"Dear Shane Jones,

We received a request to reset your password. Click the link below if this was you.

Thank you,
Chase Customer Service"
chase,,https://www.chase.com/,chase_116.png,"Dear Andrew Hamilton,

A new device has been added to your Chase account. Review your preferences to ensure everything is set up properly.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_117.png,"Dear Edward Smith,

Someone attempted to sign into your Chase account. If you recognize this, you can ignore this message. Otherwise, secure your account immediately.

Thank you,
Chase Customer Service"
chase,,https://www.chase.com/,chase_118.png,"Dear Patricia Mcguire,

We require you to update your login credentials. Use the link provided below to proceed.

Sincerely,
Chase Support

Help & Contact: support@Chase.com
Security Apps: Download our latest app
Hash: 950377"
chase,,https://www.chase.com/,chase_119.png,"Dear Matthew Gomez,

We’ve processed your refund. View the details in your Chase account.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_12.png,"Dear Customer,

We noticed a new sign-in to your Chase account from a device we don't recognize. Confirm it was you.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_120.png,"Dear Customer,

A new device logged into your Chase account. Check your activity log to confirm.

Thank you,
Chase Customer Service"
chase,,https://www.chase.com/,chase_121.png,"Dear Scott Williams,

Scheduled maintenance is planned for Chase services. Ensure your account details are up to date.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_122.png,"Dear Daniel Barnes,

A password reset request was made for your Chase account. If this was you, click below to reset your password.

Thank you,
Chase Customer Service"
chase,,https://www.chase.com/,chase_123.png,"Dear Diamond Robertson,

Your Chase account was accessed from an unknown location. Please confirm your identity to continue.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_124.png,"Dear Thomas Willis,

Multiple failed login attempts have locked your account. Sign in to confirm your identity.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_125.png,"Dear Amy Garcia,

Your monthly invoice from Chase is ready. Review it in your account portal.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_126.png,"Dear Customer,

We noticed unusual activity on your Chase account. Please log in to review your recent transactions.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_127.png,"Dear Donald Lewis,

Payment confirmation: Your recent transaction has been successfully processed. Check your account for details.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_128.png,"Dear Customer,

We’ve noticed a large withdrawal from your account. Contact us immediately if this wasn’t you.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_129.png,"Dear Melissa Rivera,

A large withdrawal was made from your account. Contact us immediately if this was unauthorized.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_13.png,"Dear Michael Price,

A sign-in attempt was made using your Chase account. If this was you, no action is needed. Otherwise, secure your account.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_130.png,"Dear Melissa Miller,

Your new Girocard has been issued and will arrive shortly. Please activate it upon receipt.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_131.png,"Dear Joseph Woods,

Unusual activity was detected on your Chase account. Kindly sign in to check your latest transactions.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_132.png,"Dear Customer,

A request to update your email address was received for your Chase account. Was this you?

Thank you,
Chase Customer Service"
chase,,https://www.chase.com/,chase_133.png,"Dear Customer,

We detected a new device login to your Chase account. Confirm it was you by reviewing the activity log.

Best regards,
Chase Security Team"
chase,,https://www.chase.com/,chase_134.png,"Dear Jose Walters,

Your Chase account has been flagged for potential unauthorized access. Secure it immediately.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_135.png,"Dear Patricia Le,

Your account information needs to be updated. Click the link below to update your login credentials.

Sincerely,
Chase Support"
chase,,https://www.chase.com/,chase_136.png,"Dear Tyrone Clark,

Thank you for your purchase! Access your Chase account to view your receipt.

Thank you,
Chase Customer Service

Help & Contact: support@Chase.com
Security Apps: Download our latest app
Hash: 159085"
chase,,https://www.chase.com/,chase_137.png,"Dear Michael Lewis,

A password reset was requested but not completed. Contact support if this was not you.

Best regards,
Chase Security Team

Help & Contact: support@Chase.com
Security Apps: Download our latest app
Hash: 771770"
chase,,https://www.chase.com/,chase_138.png,"Dear Seth Ward,

Your Chase transaction at [random location] was successful. Review your recent transactions.

Thank you,
Chase Customer Service"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_1.png,"Dear Sherri Quinn,

Thank you for using Ebay. Please confirm your email address to complete your account setup.

Thank you,
Ebay Customer Service"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_10.png,"Dear Customer,

Your recent order has been shipped. Track its journey through your Ebay account.

Best regards,
Ebay Security Team"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_11.png,"Dear Taylor Jackson,

We suspect unauthorized access to your Ebay account. Take steps now to secure it.

Thank you,
Ebay Customer Service"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_12.png,"Dear Brittany Richards,

We updated your account preferences. Log into your Ebay account to review them.

Thank you,
Ebay Customer Service"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_13.png,"Dear Brandon Collins,

We’re performing scheduled maintenance on Ebay services. Update your account details if necessary.

Best regards,
Ebay Security Team"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_14.png,"Dear Erin Stanton,

Scheduled maintenance is planned for Ebay services. Ensure your account details are up to date.

Thank you,
Ebay Customer Service"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_15.png,"Dear Keith Chase,

A sign-in attempt was made using your Ebay account. If this was you, no action is needed. Otherwise, secure your account.

Sincerely,
Ebay Support"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_16.png,"Dear Customer,

Your Ebay account has been flagged for potential unauthorized access. Secure it immediately.

Sincerely,
Ebay Support"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_17.png,"Dear Julie Hurst,

Multiple failed login attempts have locked your account. Sign in to confirm your identity.

Sincerely,
Ebay Support"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_18.png,"Dear Customer,

We noticed a new sign-in to your Ebay account from a device we don't recognize. Confirm it was you.

Thank you,
Ebay Customer Service"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_19.png,"Dear Ronnie Smith,

An email update request was submitted for your Ebay account. Confirm if this was you.

Sincerely,
Ebay Support"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_2.png,"Dear Bill Thomas,

Your transaction was processed successfully. Log in to your account for more information.

Sincerely,
Ebay Support"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_20.png,"Dear Customer,

Unusual activity was detected on your Ebay account. Kindly sign in to check your latest transactions.

Thank you,
Ebay Customer Service"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_21.png,"Dear Jennifer Hull,

We detected a new device login to your Ebay account. Confirm it was you by reviewing the activity log.

Best regards,
Ebay Security Team"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_22.png,"Dear Stephanie Russell,

A new device logged into your Ebay account. Check your activity log to confirm.

Sincerely,
Ebay Support"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_23.png,"Dear Customer,

We’ve processed your refund. View the details in your Ebay account.

Sincerely,
Ebay Support"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_24.png,"Dear Cody Hoffman,

Your account has been temporarily locked due to multiple failed login attempts. Please log in to verify your identity.

Sincerely,
Ebay Support"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_25.png,"Dear Antonio Boyd,

A new device accessed your Ebay account. Verify if this activity was authorized.

Sincerely,
Ebay Support"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_26.png,"Dear Donald Lewis,

Welcome to Ebay! Confirm your email address to finish setting up your account.

Thank you,
Ebay Customer Service

Help & Contact: support@Ebay.com
Security Apps: Download our latest app
Hash: 486275"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_27.png,"Dear Julie Byrd,

Someone attempted to sign into your Ebay account. If you recognize this, you can ignore this message. Otherwise, secure your account immediately.

Thank you,
Ebay Customer Service"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_28.png,"Dear Amy Garcia,

Your order has been shipped. Track your package for the latest updates.

Best regards,
Ebay Security Team"
ebay,,https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&onepagereg=&sessid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=&searchname=&attributestring=&fstype=&fromwl=,ebay_29.png,"Dear Jennifer Villanueva,

We require you to update your login credentials. Use the link provided below to proceed.

Thank you,
Ebay Customer Service"
